state,state_fips,district,district_num,incumbent,flip,favored,confidence,nom_R,nom_D,nom_I,totalvotes,imputedvotes
AK,2,AK-SD-A,00A,False,False,Election,No,False,False,False,9012.0,False
AK,2,AK-SD-B,00B,False,False,R,Likely,TBA,False,"Marna Sanford, Evan Eads",13044.0,True
AK,2,AK-SD-C,00C,False,False,Election,No,False,False,False,10896.0,False
AK,2,AK-SD-D,00D,False,False,R,Safe,TBA,False,"Dan Mayfield, Thomas Lamb",13044.0,True
AK,2,AK-SD-E,00E,False,False,Election,No,False,False,False,15598.0,False
AK,2,AK-SD-F,00F,R,False,R,Safe,Shelley Hughes,False,"Gavin Christiansen, Allan Riordan-Randall, Stephany Jeffers",13044.0,True
AK,2,AK-SD-G,00G,False,False,Election,No,False,False,False,13234.0,False
AK,2,AK-SD-H,00H,D,False,D,Safe,Madeline Gaiser,Bill Wielechowski,False,13044.0,True
AK,2,AK-SD-I,00I,False,False,Election,No,False,False,False,11225.0,False
AK,2,AK-SD-J,00J,D,False,D,Uncontested,False,Tom Begich,False,13044.0,True
AK,2,AK-SD-K,00K,False,False,Election,No,False,False,False,14714.0,False
AK,2,AK-SD-L,00L,False,False,R,Lean,TBA,Roselynn Cacy,Jeff Landfield,13044.0,True
AK,2,AK-SD-M,00M,False,False,R,Safe,TBA,TBA,Andy Holleman,14818.0,False
AK,2,AK-SD-N,00N,False,False,R,Lean,TBA,TBA,Care Clift,13044.0,True
AK,2,AK-SD-O,00O,False,False,Election,No,False,False,False,14393.0,False
AK,2,AK-SD-P,00P,False,False,R,Safe,TBA,False,Greg Madden,13044.0,True
AK,2,AK-SD-Q,00Q,False,False,Election,No,False,False,False,17973.0,False
AK,2,AK-SD-R,00R,False,False,R,Uncontested,TBA,False,False,13044.0,True
AK,2,AK-SD-S,00S,False,False,Election,No,False,False,False,8573.0,False
AK,2,AK-SD-T,00T,D,False,D,Safe,TBA,Donny Olson,False,13044.0,True
AZ,4,AZ-SD-1,001,R,False,R,Uncontested,Karen Fann,False,False,110410.0,False
AZ,4,AZ-SD-2,002,False,False,D,Safe,Mark Workman,Rosanna Gabaldón,False,61818.0,False
AZ,4,AZ-SD-3,003,D,False,D,Uncontested,False,Sally Ann Gonzales,False,45529.0,False
AZ,4,AZ-SD-4,004,D,False,D,Safe,Travis Angry,Lisa Otondo,False,33214.0,False
AZ,4,AZ-SD-5,005,R,False,R,Uncontested,Sonny Borrelli,False,False,74984.0,False
AZ,4,AZ-SD-6,006,False,False,R,Lean,TBA,Feclia French,False,94376.0,False
AZ,4,AZ-SD-7,007,D,False,D,Uncontested,False,Jamescita Mae Peshlakai,False,64270.0,False
AZ,4,AZ-SD-8,008,False,False,R,Safe,T.J. Shope,Barbara McGuire,False,55541.0,False
AZ,4,AZ-SD-9,009,D,False,D,Uncontested,False,Victoria Steele,False,93329.0,False
AZ,4,AZ-SD-10,010,False,False,D,Likely,Justine Wadsack,Kirsten Engel,False,89563.0,False
AZ,4,AZ-SD-11,011,R,False,R,Safe,Vince Leach,TBA,False,97581.0,False
AZ,4,AZ-SD-12,012,False,False,R,Safe,Warren Peterson,Lynsey Robinson,False,105408.0,False
AZ,4,AZ-SD-13,013,R,False,R,Uncontested,Sine Kerr,False,False,80647.0,False
AZ,4,AZ-SD-14,014,R,False,R,Safe,David Gowan,Bob Karp,False,79499.0,False
AZ,4,AZ-SD-15,015,False,False,R,Uncontested,TBA,False,False,95235.0,False
AZ,4,AZ-SD-16,016,R,False,R,Uncontested,Kelly Townsend,False,False,83667.0,False
AZ,4,AZ-SD-17,017,R,False,R,Tilt,J.D. Mesnard,A.J. Kurdoglu,False,94272.0,False
AZ,4,AZ-SD-18,018,False,False,D,Likely,Suzanne Sharer,Sean Bowie,False,100976.0,False
AZ,4,AZ-SD-19,019,D,False,D,Uncontested,False,Lupe Chavira Contreras,False,32872.0,False
AZ,4,AZ-SD-20,020,R,False,R,Tilt,Paul Boyer,Douglas Ervin,False,72751.0,False
AZ,4,AZ-SD-21,021,False,False,R,Lean,Rick Gray,Brian Whitman,False,78249.0,False
AZ,4,AZ-SD-22,022,False,False,R,Safe,TBA,Sarah Tyree,False,111732.0,False
AZ,4,AZ-SD-23,023,False,False,R,Safe,TBA,Seth Blattman,False,118799.0,False
AZ,4,AZ-SD-24,024,False,False,D,Uncontested,False,TBA,False,67017.0,False
AZ,4,AZ-SD-25,025,R,False,R,Safe,Tyler Pace,Paul Weigel,False,84476.0,False
AZ,4,AZ-SD-26,026,False,False,D,Safe,Jae Chin,TBA,False,49898.0,False
AZ,4,AZ-SD-27,027,D,False,D,Safe,Garland Shreves,Rebecca Rios,False,40012.0,False
AZ,4,AZ-SD-28,028,R,False,False,Toss-Up,Kate Brophy McGee,Christine Marsh,False,94289.0,False
AZ,4,AZ-SD-29,029,D,False,D,Safe,John Wilson,Martín Quezada,False,29127.0,False
AZ,4,AZ-SD-30,030,D,False,D,Uncontested,False,Tony Navarrete,False,28574.0,False
AR,5,AR-SD-1,001,False,False,R,Safe,Bart Hester,Ronetta Francis,False,27046.0,True
AR,5,AR-SD-2,002,R,False,R,Safe,Jim Hendren,Ryan Craig,False,27046.0,True
AR,5,AR-SD-3,003,False,False,Election,No,False,False,False,23566.0,False
AR,5,AR-SD-4,004,False,False,Election,No,False,False,False,29949.0,False
AR,5,AR-SD-5,005,False,False,Election,No,False,False,False,27047.0,False
AR,5,AR-SD-6,006,False,False,Election,No,False,False,False,27046.0,True
AR,5,AR-SD-7,007,R,False,R,Uncontested,Lance Eads,False,False,27046.0,True
AR,5,AR-SD-8,008,False,False,Election,No,False,False,False,24063.0,False
AR,5,AR-SD-9,009,False,False,Election,No,False,False,False,27046.0,True
AR,5,AR-SD-10,010,False,False,Election,No,False,False,False,21255.0,False
AR,5,AR-SD-11,011,R,False,R,Uncontested,Jimmy Hickey,False,False,27046.0,True
AR,5,AR-SD-12,012,D,False,False,Toss-Up,Charles Beckham,Bruce Maloch,False,27046.0,True
AR,5,AR-SD-13,013,False,False,R,Safe,TBA,Brandon Overly,False,27046.0,True
AR,5,AR-SD-14,014,False,False,Election,No,False,False,False,31449.0,False
AR,5,AR-SD-15,015,False,False,Election,No,False,False,False,27046.0,True
AR,5,AR-SD-16,016,R,False,R,Uncontested,Breanne Davis,False,False,27046.0,True
AR,5,AR-SD-17,017,False,False,Election,No,False,False,False,26477.0,False
AR,5,AR-SD-18,018,False,False,Election,No,False,False,False,27046.0,True
AR,5,AR-SD-19,019,False,False,Election,No,False,False,False,25477.0,False
AR,5,AR-SD-20,020,False,False,Election,No,False,False,False,27046.0,True
AR,5,AR-SD-21,021,R,False,R,Uncontested,Alan Clark,False,False,27046.0,True
AR,5,AR-SD-22,022,R,False,R,Uncontested,Dave Wallace,False,False,27046.0,True
AR,5,AR-SD-23,023,R,False,R,Uncontested,Ronald Caldwell,False,False,27046.0,True
AR,5,AR-SD-24,024,False,False,Election,No,False,False,False,27046.0,True
AR,5,AR-SD-25,025,D,False,D,Uncontested,False,Stephanie Flowers,False,27046.0,True
AR,5,AR-SD-26,026,D,True,R,Likely,Ben Gilmore,Eddie Cheatham,False,27046.0,True
AR,5,AR-SD-27,027,R,False,R,Safe,Trent Garner,TBA,False,27046.0,True
AR,5,AR-SD-28,028,R,False,R,Uncontested,Jonathan Dismang,False,False,27046.0,True
AR,5,AR-SD-29,029,R,False,R,Uncontested,Ricky Hill,False,False,27046.0,True
AR,5,AR-SD-30,030,False,False,Election,No,False,False,False,27046.0,True
AR,5,AR-SD-31,031,False,False,Election,No,False,False,False,27046.0,True
AR,5,AR-SD-32,032,False,False,D,Safe,Bob Thomas,Clarke Tucker,False,27046.0,True
AR,5,AR-SD-33,033,False,False,Election,No,False,False,False,33671.0,False
AR,5,AR-SD-34,034,R,False,R,Lean,Jane English,Alisa Blaize Dixon,False,27046.0,True
AR,5,AR-SD-35,035,False,False,Election,No,False,False,False,27507.0,False
CA,6,CA-SD-1,001,R,False,R,Safe,Brian Dahle,Pamela Swartz,False,548573.0,True
CA,6,CA-SD-2,002,False,False,Election,No,False,False,False,695744.0,False
CA,6,CA-SD-3,003,D,False,D,Uncontested,False,Bill Dodd,False,548573.0,True
CA,6,CA-SD-4,004,False,False,Election,No,False,False,False,666516.0,False
CA,6,CA-SD-5,005,False,False,D,Safe,Jim Ridenour,Susan Talamantes Eggman,False,548573.0,True
CA,6,CA-SD-6,006,False,False,Election,No,False,False,False,612240.0,False
CA,6,CA-SD-7,007,D,False,D,Safe,Julie Mobley,Steve Glazer,False,548573.0,True
CA,6,CA-SD-8,008,False,False,Election,No,False,False,False,680104.0,False
CA,6,CA-SD-9,009,D,False,D,Uncontested,False,Nancy Skinner,False,548573.0,True
CA,6,CA-SD-10,010,False,False,Election,No,False,False,False,542790.0,False
CA,6,CA-SD-11,011,D,False,D,Uncontested,False,Scott Wiener,False,548573.0,True
CA,6,CA-SD-12,012,False,False,Election,No,False,False,False,406154.0,False
CA,6,CA-SD-13,013,False,False,D,Safe,Alexander Glew,Josh Becker,False,548573.0,True
CA,6,CA-SD-14,014,False,False,Election,No,False,False,False,290146.0,False
CA,6,CA-SD-15,015,False,False,D,Uncontested,False,"Dave Cortese, Ann Ravel",False,548573.0,True
CA,6,CA-SD-16,016,False,False,Election,No,False,False,False,528586.0,False
CA,6,CA-SD-17,017,False,False,D,Safe,Vicki Nohrden,John Laird,False,548573.0,True
CA,6,CA-SD-18,018,False,False,Election,No,False,False,False,501022.0,False
CA,6,CA-SD-19,019,False,False,D,Safe,Gary J. Michaels,Monique Limón,False,548573.0,True
CA,6,CA-SD-20,020,False,False,Election,No,False,False,False,396652.0,False
CA,6,CA-SD-21,021,R,False,R,Tilt,Scott Wilk,Kipp Mueller,False,548573.0,True
CA,6,CA-SD-22,022,False,False,Election,No,False,False,False,389908.0,False
CA,6,CA-SD-23,023,False,False,R,Lean,Rosilicie Ochoa Bogh,Abigail Medina,False,548573.0,True
CA,6,CA-SD-24,024,False,False,Election,No,False,False,False,417266.0,False
CA,6,CA-SD-25,025,D,False,D,Uncontested,False,Ben Allen,False,548573.0,True
CA,6,CA-SD-26,026,False,False,Election,No,False,False,False,773166.0,False
CA,6,CA-SD-27,027,D,False,D,Safe,Houmen Salem,Henry Stern,False,548573.0,True
CA,6,CA-SD-28,028,False,False,Election,No,False,False,False,585624.0,False
CA,6,CA-SD-29,029,R,True,D,Tilt,Ling Ling Chang,Josh Newman,False,548573.0,True
CA,6,CA-SD-30,030,False,False,Election,No,False,False,False,461246.0,False
CA,6,CA-SD-31,031,D,False,D,Uncontested,False,Richard Roth,False,548573.0,True
CA,6,CA-SD-32,032,False,False,Election,No,False,False,False,529148.0,False
CA,6,CA-SD-33,033,D,False,D,Uncontested,False,Lena Gonzalez,False,548573.0,True
CA,6,CA-SD-34,034,False,False,Election,No,False,False,False,534070.0,False
CA,6,CA-SD-35,035,False,False,D,Safe,False,Steven Bradford,Anthony Perry,548573.0,True
CA,6,CA-SD-36,036,False,False,Election,No,False,False,False,789998.0,False
CA,6,CA-SD-37,037,R,False,R,Tilt,John Moorlach,Dave Min,False,548573.0,True
CA,6,CA-SD-38,038,False,False,Election,No,False,False,False,706874.0,False
CA,6,CA-SD-39,039,D,False,D,Uncontested,False,Toni Atkins,False,548573.0,True
CA,6,CA-SD-40,040,False,False,Election,No,False,False,False,464206.0,False
CO,8,CO-SD-1,001,False,False,Election,No,False,False,False,66205.0,False
CO,8,CO-SD-2,002,False,False,Election,No,False,False,False,65114.0,False
CO,8,CO-SD-3,003,False,False,Election,No,False,False,False,54021.0,False
CO,8,CO-SD-4,004,R,False,R,Safe,James Callaway Smallwood,Elissa Joy Flaumenhaft,False,72506.0,True
CO,8,CO-SD-5,005,False,False,Election,No,False,False,False,69213.0,False
CO,8,CO-SD-6,006,False,False,Election,No,False,False,False,73296.0,False
CO,8,CO-SD-7,007,False,False,Election,No,False,False,False,90737.0,False
CO,8,CO-SD-8,008,False,False,R,Safe,TBA,TBA,False,72506.0,True
CO,8,CO-SD-9,009,False,False,Election,No,False,False,False,87233.0,False
CO,8,CO-SD-10,010,False,False,R,Safe,Larry Liston,TBA,False,72506.0,True
CO,8,CO-SD-11,011,False,False,Election,No,False,False,False,45215.0,False
CO,8,CO-SD-12,012,R,False,R,Uncontested,Bob Gardner,False,False,72506.0,True
CO,8,CO-SD-13,013,False,False,Election,No,False,False,False,56255.0,False
CO,8,CO-SD-14,014,D,False,D,Safe,Hans Hochheimer,Joann Ginal,False,72506.0,True
CO,8,CO-SD-15,015,False,False,Election,No,False,False,False,83690.0,False
CO,8,CO-SD-16,016,False,False,Election,No,False,False,False,85154.0,False
CO,8,CO-SD-17,017,False,False,D,Uncontested,False,TBA,False,72506.0,True
CO,8,CO-SD-18,018,D,False,D,Uncontested,False,Stephen Fenberg,False,72506.0,True
CO,8,CO-SD-19,019,D,False,D,Likely,TBA,Rachel Zenzinger,False,72506.0,True
CO,8,CO-SD-20,020,False,False,Election,No,False,False,False,92315.0,False
CO,8,CO-SD-21,021,D,False,D,Safe,Roger Lehman,Dominick Anselmo Moreno,False,72506.0,True
CO,8,CO-SD-22,022,False,False,Election,No,False,False,False,73501.0,False
CO,8,CO-SD-23,023,False,False,R,Safe,TBA,TBA,False,72506.0,True
CO,8,CO-SD-24,024,False,False,Election,No,False,False,False,68007.0,False
CO,8,CO-SD-25,025,R,False,False,Toss-Up,Kevin Priola,TBA,False,72506.0,True
CO,8,CO-SD-26,026,D,False,D,Likely,TBA,Jeff Bridges,False,72506.0,True
CO,8,CO-SD-27,027,False,True,D,Tilt,TBA,Chris Kolker,False,72506.0,True
CO,8,CO-SD-28,028,False,False,D,Uncontested,False,Janet Buckner,False,72506.0,True
CO,8,CO-SD-29,029,D,False,D,Uncontested,False,Rhonda Fields,False,72506.0,True
CO,8,CO-SD-30,030,False,False,Election,No,False,False,False,83262.0,False
CO,8,CO-SD-31,031,False,False,D,Safe,Doug Townsend,TBA,False,72506.0,True
CO,8,CO-SD-32,032,False,False,Election,No,False,False,False,74047.0,False
CO,8,CO-SD-33,033,False,False,D,Uncontested,False,TBA,False,72506.0,True
CO,8,CO-SD-34,034,False,False,Election,No,False,False,False,65330.0,False
CO,8,CO-SD-35,035,False,False,R,Safe,Cleave Alan Simpson,Carlos Rey Lopez,False,72506.0,True
CT,9,CT-SD-1,001,False,False,D,Safe,False,False,False,53478.0,False
CT,9,CT-SD-2,002,False,False,D,Safe,False,False,False,26542.0,False
CT,9,CT-SD-3,003,False,False,D,Safe,False,False,False,36278.0,False
CT,9,CT-SD-4,004,False,False,D,Likely,False,False,False,42889.0,False
CT,9,CT-SD-5,005,False,False,D,Safe,False,False,False,62786.0,False
CT,9,CT-SD-6,006,False,True,D,Lean,False,False,False,27436.0,False
CT,9,CT-SD-7,007,False,False,R,Likely,False,False,False,40480.0,False
CT,9,CT-SD-8,008,False,False,R,Likely,False,False,False,46509.0,False
CT,9,CT-SD-9,009,False,False,D,Safe,False,False,False,41927.0,False
CT,9,CT-SD-10,010,False,False,D,Safe,False,False,False,22927.0,False
CT,9,CT-SD-11,011,False,False,D,Safe,False,False,False,30545.0,False
CT,9,CT-SD-12,012,False,False,D,Lean,False,False,False,49198.0,False
CT,9,CT-SD-13,013,False,False,D,Lean,False,False,False,37210.0,False
CT,9,CT-SD-14,014,False,False,D,Tilt,False,False,False,42814.0,False
CT,9,CT-SD-15,015,False,False,D,Safe,False,False,False,19389.0,False
CT,9,CT-SD-16,016,False,False,R,Safe,False,False,False,42320.0,False
CT,9,CT-SD-17,017,False,False,False,Toss-Up,False,False,False,36977.0,False
CT,9,CT-SD-18,018,False,False,R,Likely,False,False,False,38163.0,False
CT,9,CT-SD-19,019,False,False,D,Safe,False,False,False,36956.0,False
CT,9,CT-SD-20,020,False,False,False,Toss-Up,False,False,False,39910.0,False
CT,9,CT-SD-21,021,False,False,R,Safe,False,False,False,43394.0,False
CT,9,CT-SD-22,022,False,False,D,Safe,False,False,False,33507.0,False
CT,9,CT-SD-23,023,False,False,D,Safe,False,False,False,16655.0,False
CT,9,CT-SD-24,024,False,False,D,Lean,False,False,False,31844.0,False
CT,9,CT-SD-25,025,False,False,D,Safe,False,False,False,38705.0,False
CT,9,CT-SD-26,026,False,False,D,Lean,False,False,False,52733.0,False
CT,9,CT-SD-27,027,False,False,D,Safe,False,False,False,34202.0,False
CT,9,CT-SD-28,028,False,False,R,Likely,False,False,False,48613.0,False
CT,9,CT-SD-29,029,False,False,D,Likely,False,False,False,33594.0,False
CT,9,CT-SD-30,030,False,False,R,Lean,False,False,False,43132.0,False
CT,9,CT-SD-31,031,False,False,R,Safe,False,False,False,38129.0,False
CT,9,CT-SD-32,032,False,False,R,Safe,False,False,False,45099.0,False
CT,9,CT-SD-33,033,False,False,D,Tilt,False,False,False,77988.0,False
CT,9,CT-SD-34,034,False,False,R,Safe,False,False,False,40792.0,False
CT,9,CT-SD-35,035,False,False,R,Lean,False,False,False,44775.0,False
CT,9,CT-SD-36,036,False,False,D,Tilt,False,False,False,44144.0,False
DE,10,DE-SD-1,001,False,False,D,Safe,False,False,False,32602.0,True
DE,10,DE-SD-2,002,False,False,Election,No,False,False,False,23566.0,False
DE,10,DE-SD-3,003,False,False,Election,No,False,False,False,18198.0,False
DE,10,DE-SD-4,004,False,False,Election,No,False,False,False,42350.0,False
DE,10,DE-SD-5,005,False,False,R,Lean,False,False,False,32602.0,True
DE,10,DE-SD-6,006,False,False,Election,No,False,False,False,56128.0,False
DE,10,DE-SD-7,007,False,True,D,Tilt,False,False,False,32602.0,True
DE,10,DE-SD-8,008,False,False,D,Likely,False,False,False,32602.0,True
DE,10,DE-SD-9,009,False,False,D,Safe,False,False,False,32602.0,True
DE,10,DE-SD-10,010,False,False,Election,No,False,False,False,37588.0,False
DE,10,DE-SD-11,011,False,False,Election,No,False,False,False,27512.0,False
DE,10,DE-SD-12,012,False,False,D,Safe,False,False,False,32602.0,True
DE,10,DE-SD-13,013,False,False,D,Safe,False,False,False,32602.0,True
DE,10,DE-SD-14,014,False,False,D,Safe,False,False,False,32602.0,True
DE,10,DE-SD-15,015,False,False,R,Safe,False,False,False,32602.0,True
DE,10,DE-SD-16,016,False,False,Election,No,False,False,False,31290.0,False
DE,10,DE-SD-17,017,False,False,Election,No,False,False,False,29074.0,False
DE,10,DE-SD-18,018,False,False,Election,No,False,False,False,33198.0,False
DE,10,DE-SD-19,019,False,False,R,Safe,False,False,False,32602.0,True
DE,10,DE-SD-20,020,False,False,R,Safe,False,False,False,32602.0,True
DE,10,DE-SD-21,021,False,False,Election,No,False,False,False,27114.0,False
FL,12,FL-SD-1,001,False,False,R,Safe,False,False,False,199280.0,True
FL,12,FL-SD-2,002,False,False,Election,No,False,False,False,198136.0,False
FL,12,FL-SD-3,003,False,False,D,Safe,False,False,False,199280.0,True
FL,12,FL-SD-4,004,False,False,Election,No,False,False,False,235459.0,False
FL,12,FL-SD-5,005,False,False,R,Safe,False,False,False,199280.0,True
FL,12,FL-SD-6,006,False,False,Election,No,False,False,False,199280.0,True
FL,12,FL-SD-7,007,False,False,R,Safe,False,False,False,199280.0,True
FL,12,FL-SD-8,008,False,False,Election,No,False,False,False,203701.0,False
FL,12,FL-SD-9,009,False,False,R,Lean,False,False,False,199280.0,True
FL,12,FL-SD-10,010,False,False,Election,No,False,False,False,226950.0,False
FL,12,FL-SD-11,011,False,False,D,Safe,False,False,False,199280.0,True
FL,12,FL-SD-12,012,False,False,Election,No,False,False,False,264562.0,False
FL,12,FL-SD-13,013,False,False,D,Safe,False,False,False,199280.0,True
FL,12,FL-SD-14,014,False,False,Election,No,False,False,False,220216.0,False
FL,12,FL-SD-15,015,False,False,D,Safe,False,False,False,199280.0,True
FL,12,FL-SD-16,016,False,False,Election,No,False,False,False,214404.0,False
FL,12,FL-SD-17,017,False,False,R,Safe,False,False,False,199280.0,True
FL,12,FL-SD-18,018,False,False,Election,No,False,False,False,207745.0,False
FL,12,FL-SD-19,019,False,False,D,Safe,False,False,False,199280.0,True
FL,12,FL-SD-20,020,False,False,Election,No,False,False,False,188884.0,False
FL,12,FL-SD-21,021,False,False,R,Safe,False,False,False,199280.0,True
FL,12,FL-SD-22,022,False,False,Election,No,False,False,False,199870.0,False
FL,12,FL-SD-23,023,False,False,R,Safe,False,False,False,253933.0,False
FL,12,FL-SD-24,024,False,False,Election,No,False,False,False,214519.0,False
FL,12,FL-SD-25,025,False,False,R,Likely,False,False,False,215473.0,False
FL,12,FL-SD-26,026,False,False,Election,No,False,False,False,181232.0,False
FL,12,FL-SD-27,027,False,False,R,Safe,False,False,False,199280.0,True
FL,12,FL-SD-28,028,False,False,Election,No,False,False,False,211293.0,False
FL,12,FL-SD-29,029,False,False,D,Safe,False,False,False,199280.0,True
FL,12,FL-SD-30,030,False,False,Election,No,False,False,False,132626.0,False
FL,12,FL-SD-31,031,False,False,D,Safe,False,False,False,199280.0,True
FL,12,FL-SD-32,032,False,False,Election,No,False,False,False,199280.0,True
FL,12,FL-SD-33,033,False,False,D,Safe,False,False,False,199280.0,True
FL,12,FL-SD-34,034,False,False,Election,No,False,False,False,124578.0,False
FL,12,FL-SD-35,035,False,False,D,Safe,False,False,False,199280.0,True
FL,12,FL-SD-36,036,False,False,Election,No,False,False,False,122756.0,False
FL,12,FL-SD-37,037,False,False,D,Likely,False,False,False,199280.0,True
FL,12,FL-SD-38,038,False,False,Election,No,False,False,False,199280.0,True
FL,12,FL-SD-39,039,False,False,False,Toss-Up,False,False,False,199280.0,True
FL,12,FL-SD-40,040,False,False,Election,No,False,False,False,169992.0,False
GA,13,GA-SD-1,001,R,False,R,Safe,Ben Watson,Kerri Wilkins McGinty,False,69574.0,False
GA,13,GA-SD-2,002,D,False,D,Uncontested,False,Lester Jackson,False,49567.0,False
GA,13,GA-SD-3,003,False,False,R,Safe,TBA,David Sharpe,Cedric King,62136.0,False
GA,13,GA-SD-4,004,R,False,R,Uncontested,Jack Hill,False,False,51765.0,False
GA,13,GA-SD-5,005,D,False,D,Uncontested,False,Sheikh Rahman,False,34429.0,False
GA,13,GA-SD-6,006,D,False,D,Safe,Harrison Lance,Jen Jordan,False,79880.0,False
GA,13,GA-SD-7,007,R,False,R,Uncontested,Tyler Harper,False,False,45488.0,False
GA,13,GA-SD-8,008,False,False,R,Safe,Russ Goodman,Treva Gear,False,43054.0,False
GA,13,GA-SD-9,009,R,False,R,Lean,P. K. Martin,TBA,False,81651.0,False
GA,13,GA-SD-10,010,False,False,D,Uncontested,False,TBA,False,71364.0,False
GA,13,GA-SD-11,011,R,False,R,Uncontested,Dean Burke,False,False,45005.0,False
GA,13,GA-SD-12,012,False,False,D,Safe,TBA,TBA,False,44507.0,False
GA,13,GA-SD-13,013,R,False,R,Safe,Carden Summers,TBA,False,48649.0,False
GA,13,GA-SD-14,014,R,False,R,Safe,Bruce Thompson,TBA,False,70495.0,False
GA,13,GA-SD-15,015,False,False,D,Uncontested,False,TBA,False,39711.0,False
GA,13,GA-SD-16,016,R,False,R,Safe,Marty Harbin,Clinquez Jester,False,78059.0,False
GA,13,GA-SD-17,017,R,False,R,Likely,Brian Strickland,Kelly Rose,False,81454.0,False
GA,13,GA-SD-18,018,R,False,R,Uncontested,John F. Kennedy,False,False,57935.0,False
GA,13,GA-SD-19,019,R,False,R,Uncontested,Blake Tillery,False,False,43414.0,False
GA,13,GA-SD-20,020,False,False,R,Safe,TBA,Julius Johnson,False,57488.0,False
GA,13,GA-SD-21,021,False,False,R,Uncontested,TBA,False,False,87455.0,False
GA,13,GA-SD-22,022,D,False,D,Uncontested,False,Harold Jones,False,48508.0,False
GA,13,GA-SD-23,023,False,False,R,Safe,TBA,Ceretta Smith,False,48746.0,False
GA,13,GA-SD-24,024,R,False,R,Uncontested,Lee Anderson,False,False,65142.0,False
GA,13,GA-SD-25,025,R,False,R,Safe,Burt Jones,Veronica Brison,False,57679.0,False
GA,13,GA-SD-26,026,False,False,D,Uncontested,False,TBA,False,45060.0,False
GA,13,GA-SD-27,027,R,False,R,Safe,Greg Dolezal,Brooke Griffiths,False,90937.0,False
GA,13,GA-SD-28,028,R,False,R,Uncontested,Matt Brass,False,False,62887.0,False
GA,13,GA-SD-29,029,R,False,R,Uncontested,Randy Robertson,False,False,70086.0,False
GA,13,GA-SD-30,030,R,False,R,Safe,Michael Dugan,TBA,False,53651.0,False
GA,13,GA-SD-31,031,False,False,R,Safe,TBA,Tianna Smith,False,54948.0,False
GA,13,GA-SD-32,032,R,False,R,Safe,Kay Kirkpatrick,Christine Triebsch,False,92158.0,False
GA,13,GA-SD-33,033,D,False,D,Uncontested,False,Michael Rhett,False,51724.0,False
GA,13,GA-SD-34,034,D,False,D,Uncontested,False,Valencia Seay,False,60203.0,False
GA,13,GA-SD-35,035,False,False,D,Uncontested,False,TBA,False,65277.0,False
GA,13,GA-SD-36,036,D,False,D,Uncontested,False,Nan Orrock,False,67331.0,False
GA,13,GA-SD-37,037,R,False,R,Safe,Lindsey Tippins,TBA,False,82262.0,False
GA,13,GA-SD-38,038,False,False,D,Uncontested,False,TBA,False,75167.0,False
GA,13,GA-SD-39,039,False,False,D,Uncontested,False,TBA,False,67293.0,False
GA,13,GA-SD-40,040,D,False,D,Lean,Garry Guan,Sally Harrell,False,74798.0,False
GA,13,GA-SD-41,041,False,False,D,Safe,William Park Freeman,TBA,False,51843.0,False
GA,13,GA-SD-42,042,D,False,D,Uncontested,False,Elena Parent,False,72582.0,False
GA,13,GA-SD-43,043,D,False,D,Safe,Melanie Williams,Tonya Anderson,False,60251.0,False
GA,13,GA-SD-44,044,False,False,D,Safe,Benjamin Brooks,TBA,False,67460.0,False
GA,13,GA-SD-45,045,False,False,R,Safe,TBA,TBA,False,76350.0,False
GA,13,GA-SD-46,046,R,False,R,Safe,Bill Cowsert,Zachary Perry,False,78861.0,False
GA,13,GA-SD-47,047,R,False,R,Safe,Frank Ginn,Dawn Johnson,False,69238.0,False
GA,13,GA-SD-48,048,False,False,D,Tilt,Matt Reeves,TBA,False,66150.0,False
GA,13,GA-SD-49,049,R,False,R,Uncontested,Butch Miller,False,False,55609.0,False
GA,13,GA-SD-50,050,False,False,R,Safe,TBA,Dee Daley,False,58971.0,False
GA,13,GA-SD-51,051,R,False,R,Safe,Steve Gooch,June Krise,False,69714.0,False
GA,13,GA-SD-52,052,R,False,R,Safe,Chuck Hufstetler,Charles DeYoung,False,56074.0,False
GA,13,GA-SD-53,053,False,False,R,Uncontested,TBA,False,False,49168.0,False
GA,13,GA-SD-54,054,False,False,R,Uncontested,TBA,False,False,49688.0,False
GA,13,GA-SD-55,055,D,False,D,Uncontested,False,Gloria Butler,False,79378.0,False
GA,13,GA-SD-56,056,R,False,R,Lean,John Albers,Sarah Beeson,False,79776.0,False
HI,15,HI-SD-1,001,False,False,Election,No,False,False,False,14284.0,False
HI,15,HI-SD-2,002,I,False,D,Uncontested,False,TBA,Ron Ka-Ipo,13220.0,True
HI,15,HI-SD-3,003,False,False,Election,No,False,False,False,13423.0,False
HI,15,HI-SD-4,004,False,False,Election,No,False,False,False,13220.0,True
HI,15,HI-SD-5,005,D,False,D,Safe,Christy Kajiwara-Gusman,Gil Keith-Agaran,Rynette Ipo Keen,13220.0,True
HI,15,HI-SD-6,006,False,False,Election,No,False,False,False,13357.0,False
HI,15,HI-SD-7,007,False,False,Election,No,False,False,False,13220.0,True
HI,15,HI-SD-8,008,D,False,D,Safe,False,Ronald Kouchi,False,13220.0,True
HI,15,HI-SD-9,009,D,False,D,Likely,Sam Slom,Stanley Chang,False,13220.0,True
HI,15,HI-SD-10,010,False,False,D,Safe,False,TBA,Paul Shiraishi,13220.0,True
HI,15,HI-SD-11,011,D,False,D,Uncontested,False,Brian Taniguchi,False,13220.0,True
